LATITUDE,LONGITUDE,MONTH,YEAR,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySkyConditions,HourlySeaLevelPressure,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindGustSpeed,HourlyWindSpeed
70.9333333,-8.6666667,7,2010,40.306756756756755,43.12027027027027,nan,nan,0.0016901408450704265,4.556338028169014,90.12162162162163,nan,29.85439436619719,29.819239436619704,16.438633093525173,41.92253521126761,nan,7.94225352112676
70.9333333,-8.6666667,8,2010,39.25033647375505,43.54508748317631,nan,nan,-0.0015646258503401369,4.258503401360544,85.23014804845222,nan,29.991142857142826,29.955510204081655,21.389937888198773,41.67891156462585,nan,9.189115646258504
70.9333333,-8.6666667,9,2010,39.398884239888424,42.17573221757322,nan,nan,0.0010641399416909604,4.393586005830904,90.10181311018131,nan,29.932871720116683,29.897871720116584,13.116269841269835,41.03790087463557,nan,13.995626822157435
70.9333333,-8.6666667,10,2010,30.52387448840382,35.28649386084584,nan,nan,0.000631868131868137,4.699588477366255,83.20736698499317,nan,29.76281207133059,29.727777777777792,11.662075471698119,33.55829903978052,nan,15.781893004115226
70.9333333,-8.6666667,11,2010,23.056818181818183,28.805397727272727,nan,nan,-0.0007988587731811699,4.2139800285306706,79.4346590909091,nan,29.967004279600545,29.931683309557798,15.15987012987012,26.897289586305277,nan,16.161428571428573
70.9333333,-8.6666667,12,2010,21.846153846153847,26.372252747252748,nan,nan,-0.0018758620689655183,4.550964187327824,83.30082417582418,nan,29.934876033057844,29.899586776859493,8.697437500000003,24.9366391184573,nan,17.509915014164307
59.791925,5.34085,1,2010,22.177824267782427,30.991649269311065,nan,nan,nan,nan,71.68893528183716,nan,nan,nan,6.4821503131524185,nan,27.193548387096776,7.370292887029288
59.791925,5.34085,2,2010,22.167019027484145,31.770526315789475,nan,nan,nan,nan,69.22995780590718,nan,nan,nan,6.437700421940938,nan,24.833333333333332,7.474683544303797
59.791925,5.34085,3,2010,34.72348484848485,38.67992424242424,nan,nan,nan,nan,86.76325757575758,nan,nan,nan,5.992272727272725,nan,30.655172413793103,8.18939393939394
59.791925,5.34085,4,2010,36.66893424036281,46.244897959183675,nan,nan,nan,nan,72.03401360544218,nan,nan,nan,6.147074829931983,nan,31.5625,9.977220956719817
59.791925,5.34085,5,2010,37.33251833740831,49.25735294117647,nan,nan,nan,nan,66.20343137254902,nan,nan,nan,6.735476772616148,nan,28.0,11.012254901960784
59.791925,5.34085,6,2010,46.95497185741088,56.06378986866792,nan,nan,nan,nan,73.0375234521576,nan,nan,nan,6.517317073170741,nan,37.88235294117647,11.020793950850662
59.791925,5.34085,7,2010,50.8448275862069,61.0,nan,nan,nan,nan,70.91379310344827,nan,nan,nan,6.724310344827587,nan,27.228571428571428,11.080459770114942
59.791925,5.34085,8,2010,54.15046296296296,60.807870370370374,nan,nan,nan,nan,80.00925925925925,nan,nan,nan,6.745780885780886,nan,31.22222222222222,7.603248259860789
59.791925,5.34085,9,2010,46.450281425891184,56.37523452157598,nan,nan,nan,nan,71.83082706766918,nan,nan,nan,6.4978787878788005,nan,29.1,9.531954887218046
59.791925,5.34085,10,2010,41.89473684210526,47.7753036437247,nan,nan,nan,nan,81.03238866396761,nan,nan,nan,6.773198380566803,nan,30.925531914893618,11.273833671399593
59.791925,5.34085,11,2010,25.77035490605428,36.598765432098766,nan,nan,nan,nan,66.62839248434238,nan,nan,nan,6.5853497942387165,nan,31.49019607843137,8.103305785123966
59.791925,5.34085,12,2010,23.42287234042553,29.18882978723404,nan,nan,nan,nan,80.44148936170212,nan,nan,nan,6.123211267605644,nan,36.36363636363637,7.892183288409703
80.05,16.25,10,2010,19.552587646076795,24.196994991652755,nan,nan,-0.011273031825795704,4.509212730318258,82.69449081803005,nan,29.82584307178636,29.80143572621037,nan,22.801335559265443,nan,16.055837563451778
80.05,16.25,11,2010,3.5178849144634525,8.990668740279938,nan,nan,-0.010485133020344295,4.312989045383412,78.53343701399689,nan,30.007356143079313,29.981710730948702,nan,7.830482115085537,nan,14.14307931570762
80.05,16.25,12,2010,0.5784313725490197,4.946778711484594,nan,nan,-0.013333333333333353,4.056179775280899,82.12324929971989,nan,30.00018258426969,29.974424157303382,nan,4.03921568627451,nan,18.180672268907564
77.0,15.5,1,2010,17.6064610866373,22.190895741556535,nan,nan,0.0008787878787878803,4.586726998491704,82.93685756240822,nan,29.829624060150433,29.794030075187937,11.094951923076907,21.213533834586467,nan,14.306766917293233
77.0,15.5,2,2010,11.705211726384364,18.185667752442995,nan,nan,0.0003678929765886287,4.463210702341137,75.78013029315962,nan,30.12255852842805,30.087240802675662,14.376592178770949,16.44314381270903,nan,18.819397993311036
77.0,15.5,3,2010,1.3775038520801233,8.070878274268106,nan,nan,-0.0023410852713178303,4.2631578947368425,74.29583975346688,nan,29.809984544049524,29.774250386398784,20.157783251231546,6.683153013910355,nan,12.683153013910356
77.0,15.5,4,2010,14.324149108589951,20.008103727714747,nan,nan,0.0015156507413509048,4.353618421052632,78.86385737439223,nan,29.955098684210544,29.919703947368404,17.959779005524883,18.439144736842106,nan,16.58813838550247
77.0,15.5,5,2010,26.368770764119603,31.267441860465116,nan,nan,-0.0010499999999999932,4.55,82.43355481727575,nan,30.10588039867108,30.070232172471012,16.416363636363624,29.533222591362126,nan,14.885382059800664
77.0,15.5,6,2010,30.00780031201248,34.82683307332293,nan,nan,-0.0013593750000000006,4.1046875,82.91263650546021,nan,29.89717391304346,29.861630434782587,21.226180904522618,32.95297805642633,nan,9.827639751552795
77.0,15.5,7,2010,36.03768115942029,38.94202898550725,nan,nan,0.001686746987951808,4.620481927710843,89.54492753623188,nan,29.86074626865675,29.825253731343288,17.256111111111128,37.76119402985075,nan,8.659192825112108
77.0,15.5,8,2010,33.232365145228215,38.46334716459198,nan,nan,-0.0006258692628650901,4.3337969401947145,82.18672199170125,nan,29.927579972183572,29.89173852573021,24.837929515418473,36.362116991643454,nan,7.118219749652295
77.0,15.5,9,2010,31.917271407837447,36.38316400580552,nan,nan,-0.0010194902548725639,4.151424287856072,84.46734397677794,nan,29.963913043478247,29.928230884557696,18.763880597014914,34.626686656671666,nan,12.956521739130435
77.0,15.5,10,2010,22.610241820768138,28.18492176386913,nan,nan,0.0005547445255474459,4.873362445414847,80.1877667140825,nan,29.72736535662299,29.691994177583677,18.23161137440761,26.305676855895197,nan,10.812227074235809
77.0,15.5,11,2010,9.632465543644717,16.600306278713628,nan,nan,-0.00013867488443759565,4.2080123266563945,74.37519142419602,nan,29.948834355828264,29.913466257668738,20.855115207373327,14.986196319018404,nan,12.306748466257668
77.0,15.5,12,2010,8.212464589235127,14.361189801699716,nan,nan,-0.0035693641618497153,4.3568345323741005,76.8158640226629,nan,29.905538020086073,29.870329985652795,22.09328828828827,12.93974175035868,nan,16.011494252873565
78.25,22.8166666,10,2010,22.501666666666665,26.748333333333335,nan,nan,-0.0112520868113523,4.39,84.21833333333333,nan,29.757266666666684,29.710533333333377,nan,25.435,nan,19.42595978062157
78.25,22.8166666,11,2010,3.7418351477449456,9.049766718506998,nan,nan,-0.011012461059190052,4.188473520249222,79.04665629860031,nan,30.014136858475883,29.965101088646954,nan,7.926905132192846,nan,12.174757281553399
78.25,22.8166666,12,2010,0.006896551724137931,4.057931034482759,nan,nan,-0.01412171507607194,4.102068965517241,83.03172413793104,nan,29.999820193637635,29.950373443983356,nan,3.2551724137931033,nan,12.277372262773723
78.9166666,11.9333333,1,2010,11.698412698412698,24.24940617577197,0.041326530612244894,nan,-0.0018246445497630327,4.450236966824645,70.46031746031746,nan,29.720999999999965,29.69292161520191,14.1765625,17.904761904761905,nan,10.554502369668246
78.9166666,11.9333333,2,2010,2.445945945945946,13.016467065868264,nan,nan,-0.0004497751124437777,4.353823088455772,63.16216216216216,nan,30.18799100449774,30.157541229385256,34.96471698113205,10.921804511278195,nan,7.869565217391305
78.9166666,11.9333333,3,2010,-1.2574931880108993,6.897820163487738,0.0125,nan,-0.0005184174624829444,4.215258855585831,69.67029972752043,nan,29.834182561307944,29.803937329700283,25.90730769230769,5.374659400544959,nan,8.456403269754768
78.9166666,11.9333333,4,2010,7.817039106145251,18.01673640167364,0.02,nan,0.0024407252440725243,4.624825662482566,64.6927374301676,nan,29.972552301255245,29.94307799442892,31.00076923076921,15.52094972067039,nan,6.7855153203342615
78.9166666,11.9333333,5,2010,23.39097744360902,31.694736842105264,0.030000000000000006,nan,-0.0005413533834586434,4.669172932330827,71.83157894736843,nan,30.128195488721836,30.09872372372374,25.061829268292684,28.778947368421054,nan,5.391891891891892
78.9166666,11.9333333,6,2010,28.491143317230275,37.26247987117552,0.035,nan,-0.002202572347266882,4.019292604501608,71.25925925925925,nan,29.910177133655377,29.88143086816717,25.535322580645147,33.82286634460547,nan,5.567524115755627
78.9166666,11.9333333,7,2010,34.06775067750677,42.3531799729364,0.01333333333333333,nan,0.0017591339648173217,4.7496617050067655,72.96612466124661,nan,29.848538565629205,29.820365358592714,23.60298701298701,38.827913279132794,nan,5.2557510148849795
78.9166666,11.9333333,8,2010,30.755766621438262,38.18758434547908,0.015,nan,-0.0007951482479784373,4.431266846361186,75.20352781546812,nan,29.934824797843664,29.90610512129388,24.506578947368418,35.18046132971506,nan,5.706199460916442
78.9166666,11.9333333,9,2010,27.87832167832168,34.09902370990237,0.015,nan,-0.00020920502092050235,4.336122733612274,78.26293706293707,nan,29.980069735006992,29.9516875871687,23.65459016393443,31.73846153846154,nan,4.475592747559275
78.9166666,11.9333333,10,2010,17.98857142857143,25.947142857142858,0.028918918918918922,nan,-0.001160458452722062,4.832378223495702,72.09428571428572,nan,29.747202295552288,29.718424068767966,22.172285714285707,23.53371592539455,nan,8.217765042979943
78.9166666,11.9333333,11,2010,1.6590909090909092,10.975852272727273,0.020800000000000006,nan,7.102272727272913e-05,4.396306818181818,66.3565340909091,nan,29.95975852272727,29.929730113636364,25.038939393939383,9.238636363636363,nan,6.795454545454546
78.9166666,11.9333333,12,2010,2.7797537619699044,12.307797537619699,0.017142857142857144,nan,-0.0015479452054794538,4.2027397260273975,66.24487004103968,nan,29.93995867768596,29.909986225895334,28.204666666666647,10.408219178082192,nan,11.138356164383561
78.246111,15.465556,1,2010,12.81949210706932,19.04389574759945,nan,nan,0.001796982167352543,4.677640603566529,76.96842827728209,nan,29.822962962962958,29.720617283950606,11.001743810548984,17.48559670781893,43.40277777777778,14.582584657912923
78.246111,15.465556,2,2010,5.824961948249619,13.489733840304183,nan,nan,-0.0006296851574212894,4.43928035982009,71.82496194824962,nan,30.18275862068966,30.07793103448275,14.820775558166865,11.935532233883059,39.666666666666664,13.862357414448669
78.246111,15.465556,3,2010,-2.1183310533515733,3.7293233082706765,nan,nan,-0.0015395095367847413,4.174149659863946,76.7797537619699,nan,29.829346938775576,29.723646258503408,13.560425985090545,2.4136054421768707,39.07692307692308,11.456417295813315
78.246111,15.465556,4,2010,10.838276836158192,18.242060691601974,nan,nan,0.0019382022471910113,4.587078651685394,73.23940677966101,nan,29.974747191011215,29.871615168539286,13.973220153340645,16.28370786516854,40.8,10.39829907866761
78.246111,15.465556,5,2010,25.773247496423462,32.27181688125894,nan,nan,-0.00026745913818721645,4.603268945022288,77.31545064377683,nan,30.122243684992533,30.02154531946506,13.173121019108294,30.052005943536404,nan,8.982696467195385
78.246111,15.465556,6,2010,30.198306280875087,38.31545518701482,nan,nan,-0.001239554317548747,4.116991643454039,73.07480592801694,nan,29.89793871866294,29.799150417827224,14.04126224156693,35.08635097493036,nan,10.955350815024804
78.246111,15.465556,7,2010,37.715452688904016,43.94213750850919,nan,nan,0.0019215155615696902,4.669824086603518,79.30973451327434,nan,29.84481732070362,29.747496617050004,13.333052959501577,41.148849797023004,nan,9.396868618107556
78.246111,15.465556,8,2010,34.25462012320329,40.78932968536252,nan,nan,-0.0006072874493927128,4.283400809716599,78.12731006160165,nan,29.917489878542483,29.81917678812412,14.403909853249461,38.00539811066127,31.4,9.117123287671232
78.246111,15.465556,9,2010,29.912552891396334,35.58562367864693,nan,nan,-0.0005211267605633806,4.323943661971831,80.32863187588153,nan,29.972774647887316,29.873323943661923,13.099056399132344,33.384507042253524,nan,8.307365439093484
78.246111,15.465556,10,2010,20.451101928374655,26.740510697032438,nan,nan,-0.0008611111111111063,4.823611111111111,77.65564738292011,nan,29.7492105263158,29.648063623789735,11.900838641188978,24.781163434903046,40.03030303030303,10.360746371803732
78.246111,15.465556,11,2010,4.838732901367891,12.108649035025017,nan,nan,-0.000357653791130184,4.436337625178827,72.7825773938085,nan,29.947968526466326,29.843462088698175,12.13919213973801,10.474964234620886,28.333333333333332,11.311286843997124
78.246111,15.465556,12,2010,3.544077134986226,11.008996539792388,nan,nan,-0.003146853146853148,4.281118881118881,72.21038062283738,nan,29.93002797202791,29.825650349650328,11.954190782422293,9.518881118881119,38.888888888888886,12.999304589707927
69.2925,16.144167,1,2010,24.909043659043657,30.04054054054054,nan,nan,0.0006506364922206477,4.179632248939179,81.67307692307692,nan,29.968005657708666,29.91951909476657,15.311159499183452,28.35219236209335,45.88659793814433,15.463737427210164
69.2925,16.144167,2,2010,17.688734030197445,24.53774680603949,nan,nan,-0.0005337519623233912,4.3861852433281,75.92566782810685,nan,29.788791208791242,29.739984301412832,16.295622317596532,22.425431711145997,41.28,15.177619893428064
69.2925,16.144167,3,2010,20.5582726326743,27.3366285119667,nan,nan,-0.0005698005698005697,4.377492877492878,76.32049947970863,nan,29.69853276353281,29.65011396011393,14.19601317957161,25.005698005698004,43.895348837209305,13.999468085106383
69.2925,16.144167,4,2010,29.43591130340725,35.931855056787455,nan,nan,0.0006906474820143864,4.5344827586206895,77.85559762033532,nan,29.878147612156294,29.831336206896562,15.939366873939965,33.27930535455861,40.11363636363637,12.341489940184884
69.2925,16.144167,5,2010,36.57673402512288,45.43364281813217,nan,nan,-0.002369230769230766,4.355384615384615,72.72255598033861,nan,29.952338461538456,29.905199999999972,16.689422543031693,41.527692307692305,33.083333333333336,12.081554460864806
69.2925,16.144167,6,2010,38.992460958535275,45.29025309639203,nan,nan,0.000729312762973352,4.50070126227209,79.1486268174475,nan,29.894039270687216,29.847012622720904,15.399318816303696,42.3562412342216,34.03508771929825,13.213398163155052
69.2925,16.144167,7,2010,47.5156087408949,52.44328824141519,nan,nan,0.0006019151846785207,4.251709986320109,83.90322580645162,nan,29.89128590971271,29.844883720930238,15.353876889848799,49.69767441860465,36.529411764705884,11.389467910038398
69.2925,16.144167,8,2010,44.507268951194185,50.103269330565645,nan,nan,-6.849315068493153e-05,4.403556771545827,81.86344755970924,nan,29.881149110807144,29.83444596443233,16.48630635524174,47.17099863201094,36.5,11.627021387584767
69.2925,16.144167,9,2010,42.8366576819407,48.71644204851752,nan,nan,-0.0022957746478873254,4.3887323943661976,80.67978436657683,nan,29.918098591549285,29.87111267605634,16.13066969353004,45.64929577464789,33.07142857142857,9.656926406926408
69.2925,16.144167,10,2010,34.406885758998435,41.12154407929056,nan,nan,0.005576923076923074,4.925824175824176,77.53521126760563,nan,29.654821428571438,29.607953296703286,14.120539647577072,38.129120879120876,38.736111111111114,14.35358826610791
69.2925,16.144167,11,2010,23.672737306843267,31.194260485651213,nan,nan,-0.003751891074130104,4.412386706948641,74.3294701986755,nan,29.805813253012033,29.757740963855376,15.070446271285947,28.589473684210525,48.56818181818182,14.290196078431373
69.2925,16.144167,12,2010,22.50815064643058,30.047725996631105,nan,nan,0.003049403747870531,4.686971235194585,74.08487914558741,nan,29.785228426395975,29.73680203045686,13.848939929328644,27.705583756345177,43.91011235955056,15.070366132723112
0.0,0.0,3,2011,44.76901140684411,58.13374583531652,nan,nan,nan,nan,66.50807984790875,nan,nan,nan,0.43833580246913734,nan,18.806451612903224,3.268536121673004
0.0,0.0,4,2011,53.120529327610875,68.21653543307086,nan,nan,nan,nan,63.92313192706471,nan,nan,nan,0.45311017395888264,nan,20.38167938931298,3.6953879156238827
0.0,0.0,5,2011,61.17734958710185,75.45338135254102,nan,nan,nan,nan,66.75739644970415,nan,nan,nan,0.0,nan,16.0,2.5768777034998034
0.0,0.0,6,2011,66.94376434583015,86.62870514820592,nan,nan,nan,nan,57.80468150422103,nan,nan,nan,nan,nan,23.5,2.3366488140780413
0.0,0.0,7,2011,67.25130890052355,88.95687331536388,nan,nan,nan,nan,54.223684210526315,nan,nan,nan,nan,nan,nan,2.2277486910994764
32.95,65.5666666,7,2011,63.88113124171454,75.24569155987626,nan,nan,nan,nan,71.88643393725144,nan,nan,nan,6.797452054794505,nan,nan,4.3875386654882895
70.9333333,-8.6666667,1,2011,21.793522267206477,26.125506072874494,nan,nan,0.004447476125511594,4.756793478260869,83.98785425101215,nan,29.698204081632657,29.66266666666666,8.626273291925461,24.71875,nan,21.195652173913043
70.9333333,-8.6666667,2,2011,26.81940298507463,30.998507462686568,nan,nan,-0.0015037593984962413,4.285285285285285,84.84179104477612,nan,29.499533834586465,29.464812030075237,11.196122448979592,29.555555555555557,nan,15.69069069069069
70.9333333,-8.6666667,3,2011,16.019151846785224,21.41860465116279,nan,nan,-8.368200836820054e-05,4.410788381742739,80.05061559507524,nan,29.553602225312915,29.51849791376913,9.16844594594595,19.833101529902642,nan,19.074688796680498
70.9333333,-8.6666667,4,2011,28.447632711621235,31.21664275466284,nan,nan,-0.004969879518072293,4.274774774774775,89.70731707317073,nan,29.443843843843858,29.408963963963934,14.875609756097559,30.18768768768769,nan,14.665165165165165
70.9333333,-8.6666667,5,2011,28.989115646258504,33.862585034013605,nan,nan,0.0015159944367176645,4.4965229485396385,83.11836734693877,nan,29.995682451253508,29.960459610027847,28.224864864864838,32.023676880222844,nan,13.944367176634215
70.9333333,-8.6666667,6,2011,33.584379358437936,38.31241283124128,nan,nan,-0.0009691011235955059,4.071629213483146,83.55509065550906,nan,30.06274261603378,30.02736990154702,31.012025316455713,36.36990154711674,nan,13.53370786516854
70.9333333,-8.6666667,7,2011,38.520861372812924,41.543741588156124,nan,nan,-0.0004101838755304098,4.330975954738331,89.27187079407807,nan,30.031954674220923,29.996260623229514,24.942222222222206,40.242209631728045,nan,9.41159830268741
70.9333333,-8.6666667,8,2011,39.77899045020464,42.88267394270123,nan,nan,0.002013986013986015,4.665734265734265,89.29195088676671,nan,30.011104895104786,29.97618181818187,25.472941176470584,41.602797202797206,nan,9.957924263674615
70.9333333,-8.6666667,9,2011,39.90097629009763,42.584379358437936,nan,nan,0.0007027818448023412,4.254385964912281,90.4323570432357,nan,29.596374269005814,29.562763157894768,19.28889763779526,41.38742690058479,nan,15.660818713450292
70.9333333,-8.6666667,10,2011,31.37162162162162,35.693243243243245,nan,nan,-0.00035470668485675734,4.418478260869565,84.60945945945946,nan,29.51789402173913,29.48335597826084,11.096513157894737,34.067934782608695,nan,20.05298913043478
70.9333333,-8.6666667,11,2011,31.245467224546722,34.315202231520225,nan,nan,0.0022448979591836757,4.479768786127168,89.00278940027894,nan,29.475889212827994,29.441384839650127,7.566490066225164,33.203193033381716,nan,15.125722543352602
70.9333333,-8.6666667,12,2011,20.81989247311828,26.151881720430108,nan,nan,0.0012129380053908364,4.623149394347241,80.71505376344086,nan,29.26218034993276,29.227025572005374,7.373461538461537,24.46971736204576,nan,20.41049798115747
59.791925,5.34085,1,2011,33.33047210300429,35.49032258064516,nan,nan,nan,nan,91.94193548387096,nan,nan,nan,6.227587719298249,nan,31.2,8.978494623655914
59.791925,5.34085,2,2011,26.51298701298701,34.85313174946004,nan,nan,nan,nan,74.01731601731602,nan,nan,nan,6.48116630669548,nan,32.78888888888889,12.127705627705629
59.791925,5.34085,3,2011,31.901353965183752,38.69439071566731,nan,nan,nan,nan,79.69052224371373,nan,nan,nan,6.597704280155651,nan,31.131147540983605,11.76595744680851
59.791925,5.34085,4,2011,39.79120879120879,47.607142857142854,nan,nan,nan,nan,77.25274725274726,nan,nan,nan,6.31994505494506,nan,32.92,10.185595567867036
59.791925,5.34085,5,2011,42.3276955602537,52.086680761099366,nan,nan,nan,nan,72.16067653276956,nan,nan,nan,6.859957716701901,nan,29.69158878504673,12.321353065539112
59.791925,5.34085,6,2011,49.02183406113537,56.25545851528384,nan,nan,nan,nan,78.77510917030568,nan,nan,nan,6.2901750547046,nan,30.08823529411765,8.737991266375547
59.791925,5.34085,7,2011,53.455156950672645,60.96404494382023,nan,nan,nan,nan,77.44170403587444,nan,nan,nan,6.748040540540542,nan,28.4,9.338565022421525
59.791925,5.34085,8,2011,52.20432692307692,60.76258992805755,nan,nan,nan,nan,74.74038461538461,nan,nan,nan,6.9164508393285375,nan,33.40625,8.450839328537171
59.791925,5.34085,9,2011,50.70776255707762,55.535307517084284,nan,nan,nan,nan,84.9269406392694,nan,nan,nan,6.6979954441913465,nan,27.462962962962962,11.660592255125284
59.791925,5.34085,10,2011,42.06009615384615,49.91346153846154,nan,nan,nan,nan,76.60096153846153,nan,nan,nan,6.680241545893732,nan,33.25,14.68840579710145
59.791925,5.34085,11,2011,40.53176470588235,45.78588235294118,nan,nan,nan,nan,82.63058823529411,nan,nan,nan,6.037011764705885,nan,35.04807692307692,10.84433962264151
59.791925,5.34085,12,2011,33.803763440860216,37.766129032258064,nan,nan,nan,nan,86.3010752688172,nan,nan,nan,6.753763736263738,nan,35.07446808510638,13.402702702702703
80.05,16.25,1,2011,-2.7465940054495914,1.505449591280654,nan,nan,-0.008440492476060196,4.231923601637107,82.04632152588556,nan,29.859918256130747,29.834128065395134,nan,0.7479564032697548,nan,15.978052126200275
80.05,16.25,2,2011,4.466165413533835,8.930827067669172,nan,nan,-0.009066265060240985,4.245481927710843,81.92631578947369,nan,29.804150375939837,29.778812030075276,nan,7.867669172932331,nan,20.022556390977442
80.05,16.25,3,2011,-2.5117241379310347,2.3296551724137933,nan,nan,-0.010982019363762122,4.029005524861878,79.94206896551724,nan,29.416537931034433,29.391434482758577,nan,1.390344827586207,nan,19.113888888888887
80.05,16.25,4,2011,12.028612303290416,15.96137339055794,nan,nan,-0.0004434907010014307,4.23175965665236,84.58798283261802,nan,29.573319027181658,29.54848354792564,nan,14.886981402002862,nan,18.89813486370158
80.05,16.25,5,2011,19.081967213114755,23.939890710382514,nan,nan,0.0021994535519125696,4.621584699453552,82.05737704918033,nan,30.028346994535553,30.003442622950807,nan,22.520491803278688,nan,14.213204951856946
80.05,16.25,6,2011,29.37260677466863,32.41642228739003,nan,nan,-0.00246334310850441,4.165689149560118,88.82916053019146,nan,30.06004398826982,30.035557184750644,nan,31.28424153166421,nan,9.561299852289512
80.05,16.25,7,2011,34.97214484679666,38.25961538461539,nan,nan,-0.00030219780219780285,3.978021978021978,88.37186629526462,nan,29.922348901098946,29.898557692307744,nan,36.87604456824513,nan,14.564493758668515
80.05,16.25,8,2011,35.413223140495866,38.51086956521739,nan,nan,0.0008423913043478284,4.408967391304348,88.89807162534436,nan,29.98802989130434,29.96445652173918,nan,37.22176308539945,nan,13.703448275862069
80.05,16.25,9,2011,32.59014084507042,35.28591549295775,nan,nan,-0.0005233380480905234,4.278642149929278,90.07323943661972,nan,29.721098591549307,29.697183098591513,nan,34.29154929577465,nan,11.947813822284909
80.05,16.25,10,2011,19.99188092016238,24.77131258457375,nan,nan,0.0003387533875338708,3.9783491204330175,82.27198917456022,nan,29.695142083897107,29.67083897158327,nan,23.286874154262517,nan,18.96457765667575
80.05,16.25,11,2011,12.447443181818182,17.845170454545453,nan,nan,0.004594594594594596,4.59375,79.5909090909091,nan,29.581789772727248,29.556676136363624,nan,16.380681818181817,nan,16.58022922636103
80.05,16.25,12,2011,12.25811209439528,16.8023598820059,nan,nan,-0.003997050147492617,3.6814159292035398,82.44837758112094,nan,29.29759587020654,29.27297935103243,nan,15.609144542772862,nan,21.12759643916914
77.0,15.5,1,2011,3.0137174211248285,8.883401920438958,nan,nan,-0.00021978021978022054,4.457417582417582,77.21673525377228,nan,29.75234890109894,29.717129120879125,21.10530172413793,7.771978021978022,nan,16.649725274725274
77.0,15.5,2,2011,9.520064205457464,14.428571428571429,nan,nan,0.001391585760517801,4.440129449838188,80.79614767255217,nan,29.85170144462277,29.816276083467095,17.62697802197802,13.295345104333869,nan,18.532154340836012
77.0,15.5,3,2011,8.035460992907801,13.617021276595745,nan,nan,-0.002103746397694527,3.9427753934191703,78.67234042553191,nan,29.359671897289555,29.324422253922975,19.18450777202076,12.319543509272467,nan,10.960057061340942
77.0,15.5,4,2011,20.82078313253012,25.471385542168676,nan,nan,-0.0036570561456752697,3.9484066767830046,82.6355421686747,nan,29.553604826545982,29.51784313725491,15.177908163265323,24.03921568627451,nan,15.025641025641026
77.0,15.5,5,2011,22.92394366197183,28.991549295774647,nan,nan,0.002881597717546365,4.7660485021398005,78.62112676056339,nan,30.0256490727532,29.990228245363774,24.045320197044358,26.902995720399428,nan,10.731811697574893
77.0,15.5,6,2011,31.267584097859327,37.60550458715596,nan,nan,-0.002265023112480748,4.3466872110939905,78.58256880733946,nan,30.027315950920325,29.99196319018399,27.703817204301064,35.08588957055215,nan,8.786482334869431
77.0,15.5,7,2011,35.343023255813954,38.928779069767444,nan,nan,-0.000641399416909622,4.214285714285714,87.35174418604652,nan,29.93702034883719,29.9012790697674,16.388000000000005,37.45639534883721,nan,10.229651162790697
